"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.704131779E1;3.320926130E-3;-1.041307247E-1;5.747169793E-2;1.189841688E-1
2.705132679E1;1.055656314E-2;-5.383356035E-2;1.927593112E-2;5.814683797E-2
2.706133679E1;-7.654882371E-3;-6.595893145E-2;-3.825190008E-2;7.663149301E-2
2.707136004E1;-2.576517105E-2;-4.215725541E-2;4.254200220E-2;6.519892771E-2
2.708137004E1;-1.138745248E-2;2.729831100E-2;1.407951057E-2;3.275827338E-2
2.709138004E1;-2.979273319E-2;5.740796328E-3;-3.401851594E-2;4.558314514E-2
2.710142004E1;-6.167087585E-2;6.052569866E-2;1.234931946E-3;8.641864488E-2
2.711143004E1;-4.483615726E-2;1.371686625E-1;-3.919856429E-2;1.495394611E-1
2.712144004E1;-6.183635205E-2;1.132196367E-1;-1.091090441E-2;1.294660898E-1
2.713145004E1;-5.109355509E-2;1.609726775E-1;6.803761661E-2;1.820765541E-1
2.714149004E1;-2.075761557E-3;1.636688286E-1;-1.265746772E-2;1.641706604E-1
2.715150004E1;-1.871401370E-2;1.397203875E-1;-3.217722774E-3;1.410048039E-1
2.716150904E1;-4.328986108E-2;1.467563421E-1;5.623150349E-2;1.630135516E-1
2.717155004E1;-1.377428591E-2;1.493028045E-1;1.530216336E-3;1.499446562E-1
2.718155904E1;1.988988876E-2;1.088850957E-1;4.403538108E-3;1.107743783E-1
2.719156904E1;5.215716362E-2;1.088868499E-1;8.627332807E-2;1.483907104E-1
2.720160904E1;4.366145164E-2;8.269132376E-2;1.929931998E-2;9.548110355E-2
2.721161904E1;2.024335295E-2;4.182747245E-2;1.889820099E-2;5.016445744E-2
2.722162904E1;3.647668540E-2;4.661809623E-2;6.208632052E-2;8.578173856E-2
2.723166904E1;2.811487466E-2;3.656263947E-3;-4.994691610E-3;2.878821612E-2
2.724167904E1;-5.492582023E-3;-3.481490672E-2;2.075878501E-2;4.090444159E-2
2.725168904E1;6.246872842E-3;-6.116012156E-2;3.774494648E-2;7.214059103E-2
2.726169904E1;4.703207910E-3;-5.382478952E-2;-2.440276980E-2;5.928510189E-2
2.727173904E1;-8.975476027E-4;-8.032027781E-2;3.511428416E-2;8.766507612E-2
2.728174904E1;-1.332492739E-2;-5.651801705E-2;5.638002276E-2;8.093544902E-2
2.729175804E1;-1.177190691E-2;-3.002194405E-2;-5.825990260E-2;6.658912199E-2
2.730179904E1;-3.047861159E-3;-5.397330880E-2;3.865594268E-3;5.419732779E-2
2.731180804E1;-1.367371380E-2;1.533373833E-2;4.191518068E-2;4.667950677E-2
2.732181804E1;-2.733280957E-2;2.730766654E-2;-1.329773784E-2;4.086099561E-2
2.733185904E1;-1.839241683E-2;3.209887505E-2;2.987050116E-2;4.754856061E-2
2.734186804E1;-1.832751274E-2;7.266451836E-2;1.309308529E-2;7.607534971E-2
2.735187804E1;-3.762537092E-2;1.012527251E-1;1.286679804E-2;1.087811444E-1
2.736188804E1;-4.294662952E-2;1.156216729E-1;3.917634487E-2;1.294124037E-1
2.737192804E1;-1.138657540E-2;1.588852215E-1;6.092798710E-3;1.594091901E-1
2.738193804E1;-2.494159073E-2;1.133786809E-1;-2.975063324E-2;1.198411800E-1
2.739194804E1;-1.104626745E-2;1.061930376E-1;1.082553506E-2;1.073134357E-1
2.740198804E1;1.512908578E-2;1.207134283E-1;3.052597404E-2;1.254290879E-1
2.741199804E1;2.074095100E-2;9.451790214E-2;-1.007124424E-2;9.728952067E-2
2.742200704E1;-1.555768669E-2;6.308385551E-2;2.991552472E-2;7.153008500E-2
2.743204804E1;2.054682344E-2;7.535774589E-2;2.070849895E-2;8.080720109E-2
2.744205704E1;9.395013750E-3;3.464241385E-2;-2.473489165E-2;4.359103103E-2
2.745206704E1;-1.803193599E-2;3.449155569E-2;4.644034088E-2;6.059309689E-2
2.746210804E1;2.514799744E-2;3.464007497E-2;3.265903831E-2;5.384207789E-2
2.747211704E1;1.648330092E-2;-1.311179638E-2;-5.685832500E-3;2.181621197E-2
2.748212704E1;1.364652425E-2;-3.960669994E-2;3.479619563E-2;5.445818152E-2
2.749213704E1;4.221982062E-3;-2.284097850E-2;2.265269816E-2;3.244503299E-2
2.750217704E1;1.455956697E-4;-6.819607615E-2;-1.075361431E-2;6.903887471E-2
2.751218704E1;-2.734684289E-2;-4.215140820E-2;4.864298701E-2;6.993376305E-2
2.752219704E1;1.088020653E-2;3.463890553E-2;1.809420884E-2;4.056640314E-2
2.753223704E1;2.067867815E-3;1.106877923E-3;-1.791177571E-2;1.806468835E-2
2.754224704E1;-1.778664529E-2;1.053785205E-2;2.486528456E-2;3.233718375E-2
2.755225604E1;-1.777933627E-2;4.646256030E-2;8.029981256E-3;5.039201233E-2
2.756229704E1;-2.949569464E-2;3.433952808E-2;3.213629723E-3;4.538200753E-2
2.757230704E1;-1.337082803E-2;4.885816455E-2;3.936520994E-2;6.415231125E-2
2.758231604E1;-1.519925237E-2;7.041450977E-2;-3.759759665E-3;7.213429318E-2
2.759232604E1;-2.435657680E-2;6.547595143E-2;-2.055296302E-2;7.282010257E-2
2.760236604E1;-3.477397621E-2;8.224108815E-2;3.435590029E-2;9.567211656E-2
2.761237604E1;-1.031302661E-2;9.436353564E-2;-3.421205878E-3;9.498705189E-2
2.762238604E1;-1.498027414E-2;8.717964649E-2;-1.152486205E-3;8.846483821E-2
2.763242604E1;6.092506349E-3;8.957232714E-2;3.505405784E-2;9.638001553E-2
2.764243604E1;4.520482421E-3;8.957349658E-2;-2.005068719E-2;9.190144780E-2
2.765244604E1;-2.702875435E-3;5.604088426E-2;-3.415943384E-3;5.620991828E-2
2.766248604E1;-1.235224307E-3;5.843707323E-2;6.607353687E-2;8.821637933E-2
2.767249604E1;2.593298614E-2;3.702983201E-2;2.340465009E-2;5.090683524E-2
2.768250504E1;-2.379319757E-2;2.251061082E-2;-5.862418413E-3;3.327479226E-2
2.769254604E1;8.502143919E-3;3.687955856E-2;6.392877817E-2;7.429183649E-2
2.770255604E1;1.368248463E-4;2.266029954E-2;-7.995482683E-3;2.402989054E-2
2.771256504E1;-3.343817979E-2;-8.623473644E-3;3.443425298E-3;3.470350621E-2
2.772257504E1;1.695984900E-3;-6.078765392E-3;4.938499868E-2;4.978660310E-2
2.773261504E1;-2.335962653E-3;1.787318408E-2;-5.668875575E-3;1.889559687E-2
2.774262504E1;-4.871607721E-3;-2.523541331E-2;1.808426857E-2;3.142609452E-2
2.775263504E1;-8.308893442E-4;-1.434322000E-3;5.876861036E-2;5.879198262E-2
2.776267504E1;-4.200055003E-3;2.745618582E-2;-3.919505596E-2;4.803889064E-2
2.777268504E1;-2.176099777E-2;1.054077566E-2;1.545009792E-2;2.869415448E-2
2.778269504E1;4.047442675E-3;2.970151663E-2;4.452654719E-2;5.367658044E-2
2.779273504E1;-1.454290241E-2;7.999692678E-2;-1.816963792E-2;8.331350459E-2
2.780274504E1;-1.447829068E-2;7.999751151E-2;-1.824038923E-2;8.331827259E-2
2.781275404E1;-7.485605478E-3;5.844350517E-2;8.215337992E-3;5.949091833E-2
2.782276404E1;1.447946012E-2;7.535950005E-2;-3.686961830E-2;8.513564334E-2
2.783280504E1;-1.484988123E-2;5.844525933E-2;1.278435230E-2;6.164257437E-2
2.784281404E1;4.076386392E-3;7.281420708E-2;2.750413299E-2;7.794230565E-2
2.785282404E1;-1.187072486E-2;5.365405083E-2;-1.817373097E-2;5.787880248E-2
2.786286404E1;-2.673551649E-2;1.997350395E-2;3.428573370E-2;4.784600545E-2
2.787287404E1;4.468149841E-3;5.365405083E-2;1.795855343E-2;5.675589110E-2
2.788288404E1;6.010937691E-4;3.703860283E-2;-3.455704451E-2;5.065973488E-2
2.789292404E1;-1.001189500E-2;4.407397270E-2;2.958574176E-2;5.401915611E-2
2.790293404E1;1.404091895E-2;3.224856377E-2;3.007983148E-2;4.628081170E-2
2.791294404E1;1.699668646E-2;1.069280326E-2;-5.613327026E-3;2.085024778E-2
2.792295304E1;-6.314992905E-5;1.069397271E-2;1.576701701E-2;1.905161057E-2
2.793299404E1;1.870787412E-2;4.182805717E-2;2.303686023E-2;5.128613701E-2
2.794300404E1;-7.073084414E-3;2.251879692E-2;-5.931415558E-3;2.433734637E-2
2.795301304E1;-2.902236253E-2;1.758082330E-2;1.763578713E-2;3.824138939E-2
2.796305404E1;4.413186014E-3;4.183098078E-2;1.310945749E-3;4.208355667E-2
2.797306304E1;-2.663406730E-4;3.943537652E-2;-3.456873894E-3;3.958749596E-2
2.798307304E1;-2.496176362E-2;3.195094049E-2;4.641052008E-2;6.162701206E-2
2.799311304E1;1.396110445E-2;3.464650691E-2;-9.624516964E-4;3.736601653E-2
2.800312304E1;1.641927391E-2;6.578234553E-2;-1.296210766E-2;6.902844178E-2
2.801313304E1;-8.275564313E-3;5.844642878E-2;4.643624783E-2;7.510522694E-2
2.802317304E1;-1.704287946E-2;7.042211115E-2;-6.270554066E-3;7.272587798E-2
2.803318304E1;4.885056317E-3;5.141105890E-2;-2.275853276E-2;5.643502074E-2
2.804319304E1;1.352344036E-2;4.662043512E-2;4.432774186E-2;6.573657360E-2
2.805320204E1;6.699739695E-3;6.802533746E-2;1.313284636E-2;6.960463132E-2
2.806324304E1;-1.464288980E-2;1.533432305E-2;1.769250512E-2;2.761485873E-2
2.807324329E1;-1.259373307E-2;5.125727713E-2;1.538402438E-2;5.497798448E-2
2.808325229E1;7.369830608E-3;4.661868095E-2;-2.953779459E-2;5.567851584E-2
2.809329329E1;1.197714418E-2;5.859143972E-2;-1.769250512E-2;6.236532313E-2
2.810330229E1;1.858128190E-2;4.422190726E-2;3.487805665E-2;5.930699751E-2
2.811331229E1;1.729021668E-3;7.760073781E-2;2.499216914E-2;8.154429804E-2
2.812335229E1;2.577160299E-3;1.068871021E-2;-8.319418430E-3;1.378778460E-2
2.813336229E1;-3.051369488E-3;1.772583425E-2;5.382712841E-2;5.675276036E-2
2.814337229E1;-1.206456006E-2;6.083735526E-2;9.612822533E-4;6.202952094E-2
2.815338229E1;5.215131640E-3;3.224564016E-2;-1.542320073E-2;3.612276329E-2
2.816342229E1;1.176401317E-2;4.182513356E-2;3.027805209E-2;5.295747579E-2
2.817343229E1;1.666193336E-2;6.098645926E-2;2.079094470E-2;6.655247266E-2
2.818344229E1;-7.084778845E-3;2.970093191E-2;2.769709110E-2;4.122460798E-2
2.819348229E1;1.632805735E-2;1.308489919E-2;8.066000104E-2;8.332980146E-2
2.820349229E1;-6.611739099E-3;2.251470387E-2;6.102154255E-3;2.424589183E-2
2.821350129E1;-3.758590221E-3;-3.680237532E-3;-8.158035278E-3;9.706940215E-3
2.822354229E1;2.858879149E-2;2.266497731E-2;5.912996829E-2;6.947930156E-2
2.823355129E1;1.502675951E-2;3.224564016E-2;3.883135915E-3;3.578635990E-2
2.824356129E1;-2.104500622E-2;8.145756125E-3;3.199245572E-2;3.915051535E-2
2.825360129E1;-4.278407693E-3;4.167310596E-2;1.565884352E-2;4.472305795E-2
2.826361129E1;9.185975790E-4;2.745209277E-2;-1.775097728E-2;3.270410392E-2
2.827362129E1;-1.370441169E-2;9.577739239E-4;5.794590712E-3;1.490991321E-2
2.828363129E1;-3.070519120E-2;4.391960621E-2;1.041096747E-2;5.459055614E-2
2.829367129E1;-1.347958624E-2;3.688306689E-2;-1.804450750E-2;4.321647972E-2
2.830368129E1;-3.778499991E-2;2.475769579E-2;1.020456076E-2;4.631179957E-2
2.831369129E1;-1.418037504E-2;5.125084519E-2;1.766911626E-2;5.603507686E-2
2.832373129E1;8.022379875E-4;7.041217089E-2;-3.684213638E-2;7.947238771E-2
2.833374129E1;-8.820524812E-3;2.969683886E-2;-1.071911573E-2;3.278114303E-2
2.834375029E1;-2.328653634E-3;7.999049485E-2;8.427591920E-3;8.046692612E-2
2.835379129E1;3.670151085E-2;3.238889694E-2;-2.916591167E-2;5.697975033E-2
2.836380029E1;2.590608895E-3;1.547348678E-2;2.295499921E-2;2.780417300E-2
2.837381029E1;1.198854625E-2;6.337270796E-2;2.305030882E-2;6.849191261E-2
2.838382029E1;1.265191287E-2;4.181694746E-2;-1.498816788E-2;4.618845278E-2
2.839386029E1;-5.905687809E-5;5.124733686E-2;2.550730884E-2;5.724435193E-2
2.840387029E1;-2.680042058E-2;5.588710248E-2;5.399085045E-2;8.219879987E-2
2.841388029E1;-1.342257589E-2;4.166667402E-2;-5.085440397E-2;6.710028070E-2
2.842392029E1;-5.977403909E-2;2.699600995E-2;1.059749365E-2;6.643814547E-2
2.843393029E1;-3.129108220E-2;8.282580972E-3;-1.348122346E-1;1.386436857E-1
2.844394029E1;5.584090948E-3;-6.087536216E-3;-4.327992082E-2;4.406122689E-2
2.845398029E1;1.232271463E-2;-8.632829189E-3;1.601786256E-1;1.608837068E-1
2.846399029E1;-1.761210591E-2;2.010623574E-2;6.890709758E-2;7.390964137E-2
2.847399929E1;1.098136336E-2;1.111158085E-1;2.127509415E-2;1.136659266E-1
2.848404029E1;3.074992239E-2;-5.623676598E-2;4.318519592E-2;7.728578603E-2
2.849404929E1;4.613043845E-2;-1.276377010E-1;-1.717198598E-1;2.188769297E-1
2.850405929E1;3.643020004E-2;-2.255621910E-2;-3.063063920E-2;5.267047135E-2
2.851406929E1;-9.102652967E-3;-1.114736581E-1;9.420449138E-3;1.122407217E-1
2.852410929E1;3.800134689E-2;-2.689473617E-1;-3.977042198E-2;2.745149763E-1
2.853411929E1;-4.033847898E-2;-3.628045285E-1;1.193767548E-1;3.840639639E-1
2.854412929E1;-4.926133007E-2;-4.273203671E-1;-7.192016780E-2;4.361214112E-1
2.855416929E1;4.484288156E-2;-4.865994394E-1;5.624670625E-2;4.918877823E-1
2.856417929E1;2.712581813E-2;-5.967715073E-1;1.544892848E-2;5.975874089E-1
2.857418929E1;-1.852924168E-2;-6.591917038E-1;5.548890710E-2;6.617824824E-1
2.858422929E1;1.055217773E-2;-7.234081650E-1;-1.136166626E-1;7.323520107E-1
2.859423929E1;9.506110847E-3;-7.738567722E-1;-2.965473890E-2;7.744831009E-1
2.860424829E1;1.224436194E-2;-8.504985666E-1;1.402875674E-1;8.620779186E-1
2.861425829E1;-5.589996636E-2;-9.464490366E-1;9.628843904E-2;9.529753662E-1
2.862429829E1;1.417423546E-2;-9.723451853E-1;6.379370749E-2;9.745387142E-1
2.863430829E1;2.126720041E-2;-8.597786826E-1;-1.442601657E-1;8.720565763E-1
2.864431829E1;-3.291719288E-2;-9.344733542E-1;1.587893271E-1;9.484397934E-1
2.865435829E1;-1.609153748E-2;-1.015604641E0;2.754506350E-2;1.016105533E0
2.866436829E1;-3.483917266E-2;-9.199541330E-1;-3.249999404E-2;9.211870735E-1
2.867437829E1;4.046243995E-2;-9.028902036E-1;4.506916881E-2;9.049194211E-1
2.868441829E1;1.677507699E-2;-8.910647947E-1;3.038037837E-2;8.917403427E-1
2.869442829E1;-1.803339779E-2;-8.841791135E-1;1.325973094E-1;8.942482623E-1
2.870443829E1;-8.532286316E-2;-7.886759555E-1;-4.062236130E-2;7.943172729E-1
2.871447829E1;-1.277645856E-1;-5.735726792E-1;-1.658878469E-1;6.105965815E-1
2.872448829E1;2.168644577E-2;-7.764003110E-1;1.925926656E-1;8.002247682E-1
2.873449729E1;6.980581462E-2;-7.496048605E-1;1.710895300E-3;7.528500687E-1
2.874450729E1;-3.016870916E-2;-5.612952805E-1;6.465383291E-2;5.658115066E-1
2.875454729E1;-8.453728974E-2;-7.314919406E-1;1.068876868E-1;7.440779463E-1
2.876455729E1;5.341139138E-3;-8.287890244E-1;-1.119420201E-1;8.363317467E-1
2.877456729E1;3.199684113E-2;-7.497527951E-1;7.472741604E-4;7.504356135E-1
2.878460729E1;1.154275453E-1;-8.138195676E-1;-1.295602655E-1;8.321127743E-1
2.879461729E1;1.859648466E-2;-1.013054670E0;5.058543205E-2;1.014487299E0
2.880462729E1;-1.553236824E-1;-8.250444674E-1;9.571541190E-2;8.449764847E-1
2.881466729E1;-2.791957766E-2;-4.391475302E-1;-1.084354448E-1;4.531978616E-1
2.882467729E1;4.873244941E-2;-3.454423910E-1;7.194414139E-3;3.489370384E-1
2.883468729E1;6.246375829E-2;-4.029228598E-1;7.193303168E-2;4.140325025E-1
2.884469629E1;7.120680749E-2;-2.854172140E-1;-8.326552033E-2;3.057229831E-1
2.885473729E1;4.972442955E-2;3.781979084E-3;-3.603872895E-2;6.152732925E-2
2.886474629E1;-1.965541542E-3;2.712768924E-1;-2.511613011E-2;2.724441882E-1
2.887475629E1;-1.050405514E-1;3.640856534E-1;-5.783422530E-2;3.833232032E-1
2.888479729E1;-9.587182492E-2;3.567526603E-1;1.431030017E-1;3.961594837E-1
2.889480629E1;6.706083924E-2;5.205115360E-1;-1.153117704E-1;5.373325038E-1
2.890481629E1;1.926248252E-2;6.062837577E-1;2.956118345E-2;6.073095600E-1
2.891485629E1;-8.688085377E-3;7.279801029E-1;8.894199729E-2;7.334447436E-1
2.892486629E1;-8.329592586E-2;4.910216886E-1;-1.055931133E-1;5.091074695E-1
2.893487629E1;-5.800057858E-2;5.580839896E-1;-4.782496154E-2;5.631243500E-1
2.894491629E1;6.081513584E-2;6.401151627E-1;-3.166676581E-2;6.437768918E-1
2.895492629E1;5.367071539E-2;2.093116093E-1;1.644237041E-1;2.715272545E-1
2.896493629E1;3.683745861E-4;1.421025431E-1;9.670476079E-2;1.718868210E-1
2.897494529E1;2.521991819E-2;3.025694364E-1;-3.441905022E-2;3.055633799E-1
2.898498629E1;-1.378481090E-3;2.379033244E-1;3.481432199E-3;2.379327895E-1
2.899499529E1;-5.111928284E-3;-6.866092980E-2;2.405567908E-1;2.502159561E-1
2.900500529E1;8.433000594E-2;-1.276365316E-1;3.623051763E-2;1.572109554E-1
2.901504629E1;-1.609066039E-2;-8.033723474E-2;1.098107100E-2;8.266537702E-2
2.902505529E1;3.628635854E-2;-1.873652548E-1;-2.654612517E-1;3.269435956E-1
2.903506529E1;-1.312933803E-2;-3.006796163E-1;2.171813768E-1;3.711446640E-1
2.904510529E1;-3.214243680E-2;-3.413949484E-1;2.193805146E-1;4.070767215E-1
2.905511529E1;1.210882348E-1;-3.759736276E-1;-1.179360008E-1;4.122225485E-1
2.906512529E1;9.204569936E-2;-2.349674374E-1;-1.731343013E-1;3.060352818E-1
2.907514350E1;3.919651777E-2;-2.788279867E-1;2.017382956E-1;3.463809364E-1
2.908518350E1;-7.969170213E-2;-5.205074430E-2;2.297546446E-2;9.791792143E-2
2.909519350E1;-4.944727153E-2;4.374886751E-2;3.302799761E-2;7.382306344E-2
2.910520250E1;-5.448991030E-2;4.853890657E-2;4.258234799E-2;8.448924273E-2
2.911524350E1;4.635438681E-2;6.111275911E-2;3.361564279E-3;7.677759189E-2
2.912525250E1;-2.179286510E-2;6.545373201E-2;8.853269219E-2;1.122370598E-1
2.913526250E1;1.963670433E-2;2.236752945E-1;-4.253557026E-2;2.285290184E-1
2.914530350E1;-6.321687967E-2;1.261361361E-2;-1.735044301E-2;6.675713442E-2
2.915531250E1;-9.411064357E-2;1.967319095E-1;-1.062608653E-1;2.425935468E-1
2.916532250E1;5.805992782E-2;4.488065457E-1;-1.497974789E-1;4.766944046E-1
2.917533250E1;-3.961927146E-2;1.537700772E-1;1.241574383E-1;2.015688289E-1
2.918537250E1;-2.282840699E-2;2.009804964E-2;1.205286562E-2;3.271604094E-2
2.919538250E1;-8.063602746E-3;1.063187528E-1;-4.984517455E-2;1.176997889E-1
2.920539250E1;9.164048731E-3;1.232324088E-1;-8.771115839E-2;1.515369713E-1
2.921543250E1;-5.744801670E-2;1.968786746E-1;2.110377073E-2;2.061719095E-1
2.922544250E1;3.892579168E-2;-7.046713471E-2;-7.515367806E-2;1.101313291E-1
2.923545150E1;-3.777476728E-2;-1.475568259E-1;1.367231047E-1;2.046781798E-1
2.924549250E1;7.957124949E-2;7.577757597E-2;-1.510996538E-1;1.868286117E-1
2.925550250E1;1.302584231E-2;-1.553312838E-2;-1.230610853E-1;1.247196110E-1
2.926551150E1;-3.276984304E-2;-1.598277926E-2;6.059469581E-2;7.071795391E-2
2.927555250E1;-4.852165729E-2;-4.472418308E-2;1.748902202E-2;6.826763266E-2
2.928556150E1;-5.420193493E-2;-1.499565232E-1;-3.968505263E-2;1.643158909E-1
2.929557150E1;1.288375497E-2;3.011783838E-2;-2.900908935E-1;2.919345848E-1
2.930558150E1;7.783813477E-2;1.402881521E-1;-4.249054670E-2;1.659668262E-1
2.931562150E1;-1.795036733E-2;-1.119800270E-2;2.072241533E-1;2.083013698E-1
2.932563150E1;3.073121130E-2;9.927285790E-2;-5.979245782E-2;1.198943104E-1
2.933564150E1;6.900474608E-2;8.026122093E-2;9.605338097E-2;1.429327484E-1
2.934568150E1;7.914264858E-2;5.900483787E-2;-1.043108189E-1;1.436171183E-1
2.935569150E1;-1.075244486E-2;1.110947585E-1;-2.904078126E-2;1.153300803E-1
2.936570050E1;-4.191284180E-2;-7.840999246E-2;2.336026973E-1;2.499500618E-1
2.937574150E1;-8.686155796E-2;-9.502777934E-2;-1.351496190E-1;1.866564454E-1
2.938575150E1;1.891574264E-4;1.040582192E-1;-1.172419363E-1;1.567603917E-1
2.939576050E1;8.556844622E-2;1.497144485E-1;8.239662409E-2;1.911166626E-1
2.940577050E1;1.685547620E-2;3.430386007E-2;2.609296596E-1;2.637141429E-1
2.941581050E1;-2.218053550E-2;-3.260699809E-2;4.347404838E-3;3.967483343E-2
2.942582050E1;-9.285319984E-2;1.057053798E-1;2.955416679E-2;1.437664524E-1
2.943583050E1;7.470928967E-2;8.774390280E-2;-1.304747701E-1;1.740808320E-1
2.944587050E1;-7.172720969E-2;-5.251384377E-2;4.749652344E-1;4.832126553E-1
2.945588050E1;-6.729882091E-2;4.612868428E-2;-5.346167743E-2;9.754556763E-2
2.946589050E1;7.456077039E-2;-8.741587400E-4;-9.440738976E-2;1.203030668E-1
2.947593050E1;-3.758414805E-2;1.738786519E-2;2.123498225E-1;2.163500709E-1
2.948594050E1;6.883459210E-2;1.833926564E-1;-1.090996885E-1;2.242182186E-1
2.949595050E1;-3.773032844E-2;7.965837300E-2;3.063824058E-2;9.331524987E-2
2.950599050E1;-9.999323487E-3;-6.119988263E-2;-7.835268974E-5;6.201143639E-2
2.951600050E1;3.009561896E-3;-3.867933154E-3;8.153123617E-2;8.167839887E-2
2.952600950E1;-3.583816946E-2;1.155842507E-1;7.136468232E-2;1.404884738E-1
2.953601950E1;2.765996128E-2;1.015123415E-1;1.584811789E-1;1.902264782E-1
2.954605950E1;-5.399231225E-2;5.346284688E-2;-1.389409536E-1;1.583604571E-1
2.955606950E1;-3.133142799E-2;4.403187275E-2;-5.980473697E-2;8.060440907E-2
2.956607950E1;3.450675845E-2;6.079584002E-2;1.706240916E-1;1.843893467E-1
2.957611950E1;4.629942298E-2;8.265097797E-2;-6.196879148E-3;9.493799049E-2
2.958612950E1;1.846696883E-2;3.699533343E-2;-3.037336171E-2;5.130521158E-2
2.959613950E1;-7.808079422E-2;-3.515404522E-2;-1.153497773E-1;1.436592790E-1
2.960617950E1;1.004902482E-2;-1.344976544E-2;2.398177028E-1;2.404046789E-1
2.961618950E1;-4.577785134E-3;1.289427996E-2;8.416306794E-2;8.526805133E-2
2.962619950E1;5.929076672E-3;6.827852190E-2;-1.786651826E-1;1.913592380E-1
2.963620850E1;4.292031705E-2;6.094494402E-2;8.004019618E-2;1.093749186E-1
2.964624950E1;1.427393049E-2;6.009768248E-3;-4.937856674E-2;5.175041313E-2
2.965625850E1;3.053240597E-2;6.319027483E-2;1.324242318E-1;1.498713308E-1
2.966626850E1;-2.750179410E-2;-3.871441483E-3;2.892500639E-2;4.009978469E-2
2.967630850E1;5.944951862E-2;1.798194230E-2;1.236060458E-1;1.383331127E-1
2.968631850E1;-6.609663337E-2;-2.557747543E-2;-1.195562643E-1;1.389844327E-1
2.969632850E1;4.911602676E-2;1.305466908E-1;-5.599527597E-2;1.503006770E-1
2.970636850E1;-8.804357260E-2;7.950283706E-2;2.102951109E-2;1.204766040E-1
2.971637850E1;-1.115090337E-1;6.019357681E-2;-8.227032423E-3;1.269850990E-1
2.972638850E1;-3.202052236E-2;6.303766251E-2;-4.536971569E-2;8.400876054E-2
2.973639850E1;1.382194072E-2;3.234972060E-2;-6.391006708E-2;7.295236214E-2
2.974643850E1;1.612574369E-2;9.671587050E-2;7.466952860E-2;1.232458426E-1
2.975644850E1;-2.745150805E-2;1.061450905E-1;-6.216759682E-2;1.260364059E-1
2.976645750E1;-7.956891060E-3;-8.036647081E-2;-2.234221101E-3;8.079030567E-2
2.977649850E1;-3.246374130E-2;-2.034129381E-2;-3.252735901E-1;3.275218636E-1
2.978650750E1;-2.279390842E-2;3.714034438E-2;-3.469153047E-1;3.496415251E-1
2.979651750E1;-6.540110707E-3;5.106022596E-2;1.795755941E-1;1.868082271E-1
2.980655750E1;8.842685759E-2;1.522498012E-1;3.923481703E-3;1.761099225E-1
2.981656750E1;-3.031927496E-2;-7.332993150E-2;5.980239809E-2;9.936228713E-2
2.982657750E1;1.399355650E-2;2.292108536E-2;-2.241611981E-1;2.257641214E-1
2.983661750E1;8.177915812E-3;1.543723404E-2;2.442265034E-2;3.002752656E-2
2.984662750E1;-9.593731374E-2;1.101913637E-1;2.479394853E-1;2.877848036E-1
2.985663750E1;-4.051798850E-2;2.473062319E-1;-1.625677979E-1;2.987145270E-1
2.986664750E1;-6.364548057E-2;1.179769313E-1;-1.459581971E-1;1.981744152E-1
2.987668750E1;-3.165594846E-2;8.699136615E-2;-2.105231524E-2;9.493575108E-2
2.988669750E1;1.462797940E-2;3.445062518E-2;1.232265615E-1;1.287851266E-1
2.989670650E1;-1.114274651E-2;2.067429274E-1;-1.400647885E-1;2.499698858E-1
2.990674750E1;6.471025854E-2;1.446226931E-1;2.676399243E-1;3.110213336E-1
2.991675650E1;1.162572652E-2;4.193623066E-2;-1.418961364E-1;1.484194006E-1
2.992676650E1;3.177084625E-2;-9.203400493E-2;2.808768511E-2;1.013339173E-1
2.993680650E1;2.176421374E-2;-3.709824443E-2;2.567512393E-2;5.009164330E-2
2.994681650E1;5.587803930E-2;2.292576313E-2;-4.289400458E-2;7.407996707E-2
2.995682650E1;-2.418759227E-2;-2.347715557E-2;4.079444486E-1;4.093346914E-1
